pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
head/passive_1/71,head,passive_1,71,71,This combo wasn't , by the bedroom.,taxed,emerged,This combo wasn't taxed by the bedroom.,This combo wasn't emerged by the bedroom.,-47.23215240240097,-11.07379150390625,-17.620700359344482,-2.198593854904175,8,1,-53.19374316930771,-15.27301025390625,-19.38307237625122,-2.5852131843566895,8,1,5.961590766906738,4.19921875,1.7623720169067383,0.38661932945251465,1
head/passive_1/72,head,passive_1,72,72,Cynthia's ex-girlfriend isn't , by a spotlight.,alleged,progressed,Cynthia's ex-girlfriend isn't alleged by a spotlight.,Cynthia's ex-girlfriend isn't progressed by a spotlight.,-68.92655589431524,-12.252227783203125,-25.703611373901367,-6.0833892822265625,14,1,-66.20301332324743,-15.586212158203125,-19.646084427833557,-3.783531904220581,14,1,-2.72354257106781,3.333984375,-6.05752694606781,-2.2998573780059814,0
head/passive_1/73,head,passive_1,73,73,A cellphone was , by every patriot.,taxed,existed,A cellphone was taxed by every patriot.,A cellphone was existed by every patriot.,-55.026455879211426,-14.384469985961914,-22.5760760307312,-3.510103702545166,8,1,-57.51837229728699,-16.070505142211914,-23.381957292556763,-4.448680877685547,8,1,2.4919164180755615,1.68603515625,0.8058812618255615,0.9385771751403809,1
head/passive_1/74,head,passive_1,74,74,Sisters of these victims were , by that organization.,timed,arrived,Sisters of these victims were timed by that organization.,Sisters of these victims were arrived by that organization.,-60.830580711364746,-12.596334457397461,-19.466670989990234,-3.1243796348571777,10,1,-62.44319939613342,-10.861959457397461,-22.81366467475891,-3.7898762226104736,10,1,1.6126186847686768,-1.734375,3.3469936847686768,0.6654965877532959,1
head/passive_1/75,head,passive_1,75,75,The caller was , by a lot of believers.,poisoned,emerged,The caller was poisoned by a lot of believers.,The caller was emerged by a lot of believers.,-49.68118500709534,-11.488542556762695,-23.50798487663269,-1.5526474714279175,9,1,-54.81193804740906,-15.258073806762695,-24.86920666694641,-4.261195182800293,9,1,5.130753040313721,3.76953125,1.3612217903137207,2.7085477113723755,1
head/passive_1/76,head,passive_1,76,76,These nurses aren't , by a lot of crews.,elevated,arrived,These nurses aren't elevated by a lot of crews.,These nurses aren't arrived by a lot of crews.,-54.96135786175728,-13.496915817260742,-24.04122820496559,-3.923072576522827,10,1,-55.61914613842964,-12.809415817260742,-25.386516481637955,-4.851715564727783,10,1,0.6577882766723633,-0.6875,1.3452882766723633,0.928642988204956,1
head/passive_1/77,head,passive_1,77,77,Some fathers of every franklin were , by a lover's contractors.,assumed,existed,Some fathers of every franklin were assumed by a lover's contractors.,Some fathers of every franklin were existed by a lover's contractors.,-85.03431010246277,-10.228595733642578,-33.214898347854614,-3.1592113971710205,13,1,-91.2785861492157,-13.228595733642578,-36.459174394607544,-4.498592853546143,13,1,6.24427604675293,3.0,3.2442760467529297,1.339381456375122,1
head/passive_1/78,head,passive_1,78,78,These parsons are , by Frank.,selected,lied,These parsons are selected by Frank.,These parsons are lied by Frank.,-40.42722570896149,-8.31142807006836,-17.063515305519104,-1.7075601816177368,7,1,-43.96909689903259,-11.34267807006836,-17.57413649559021,-4.69386100769043,7,1,3.541871190071106,3.03125,0.510621190071106,2.986300826072693,1
head/passive_1/79,head,passive_1,79,79,Teresa wasn't , by some comics.,seized,remained,Teresa wasn't seized by some comics.,Teresa wasn't remained by some comics.,-52.75957581400871,-11.698205947875977,-26.164388418197632,-1.1560866832733154,8,1,-61.553087919950485,-17.159143447875977,-29.496963024139404,-6.433655261993408,8,1,8.793512105941772,5.4609375,3.3325746059417725,5.277568578720093,1
head/passive_1/80,head,passive_1,80,80,A lot of brewers were , by the seasonal.,accompanied,emerged,A lot of brewers were accompanied by the seasonal.,A lot of brewers were emerged by the seasonal.,-52.9157008305192,-13.000789642333984,-18.169012412428856,-0.2022622674703598,10,1,-58.42387264221907,-14.524227142333984,-22.153746724128723,-4.586002349853516,10,1,5.508171811699867,1.5234375,3.9847343116998672,4.383740082383156,1
head/passive_1/81,head,passive_1,81,81,That prostitute is , by this automobile.,supplied,replied,That prostitute is supplied by this automobile.,That prostitute is replied by this automobile.,-45.41464841365814,-10.654135704040527,-19.462669253349304,-1.563559889793396,8,1,-50.91202521324158,-13.216635704040527,-22.39754605293274,-2.3852460384368896,8,1,5.497376799583435,2.5625,2.934876799583435,0.8216861486434937,1
head/passive_1/82,head,passive_1,82,82,This attendant wasn't , by a lot of narratives.,hosted,remarked,This attendant wasn't hosted by a lot of narratives.,This attendant wasn't remarked by a lot of narratives.,-62.687591165304184,-14.830488204956055,-25.683121621608734,-0.7390842437744141,10,1,-62.63472715765238,-13.248456954956055,-27.21228886395693,-3.707797050476074,10,1,-0.05286400765180588,-1.58203125,1.5291672423481941,2.96871280670166,0
head/passive_1/83,head,passive_1,83,83,Elaine wasn't , by some penalty.,accompanied,complained,Elaine wasn't accompanied by some penalty.,Elaine wasn't complained by some penalty.,-49.43800292164087,-12.062870979309082,-24.66613668203354,-0.3920113444328308,8,1,-55.497510589659214,-14.851933479309082,-27.93658185005188,-4.821197032928467,8,1,6.059507668018341,2.7890625,3.270445168018341,4.429185688495636,1
head/passive_1/84,head,passive_1,84,84,This blocking isn't , by the opponents.,executed,remained,This blocking isn't executed by the opponents.,This blocking isn't remained by the opponents.,-48.9967235326767,-10.648565292358398,-19.93291485309601,-2.7346742153167725,8,1,-52.123575925827026,-16.3414363861084,-17.366896152496338,-4.491436004638672,8,1,3.1268523931503296,5.69287109375,-2.5660187005996704,1.7567617893218994,1
head/passive_1/85,head,passive_1,85,85,This chef wasn't , by all prostitutes.,attained,screamed,This chef wasn't attained by all prostitutes.,This chef wasn't screamed by all prostitutes.,-59.54310902953148,-15.094655990600586,-25.700938940048218,-1.9841063022613525,9,1,-56.153575748205185,-14.133718490600586,-23.272343158721924,-4.563019752502441,9,1,-3.389533281326294,-0.9609375,-2.428595781326294,2.578913450241089,0
head/passive_1/86,head,passive_1,86,86,Some lady is , by the aliens.,deported,laughed,Some lady is deported by the aliens.,Some lady is laughed by the aliens.,-42.81260669231415,-12.500543594360352,-15.043208479881287,-4.24549674987793,7,1,-50.54062247276306,-12.000543594360352,-23.2712242603302,-6.569301605224609,7,1,7.728015780448914,-0.5,8.228015780448914,2.3238048553466797,1
head/passive_1/87,head,passive_1,87,87,Some son of that fatty wasn't , by the trader's ex-girlfriend.,excluded,laughed,Some son of that fatty wasn't excluded by the trader's ex-girlfriend.,Some son of that fatty wasn't laughed by the trader's ex-girlfriend.,-80.36303085833788,-12.11974811553955,-32.292566262185574,-3.5390634536743164,16,1,-86.86500772833824,-12.33849811553955,-38.575793132185936,-8.277054786682129,16,1,6.501976870000362,0.21875,6.283226870000362,4.7379913330078125,1
head/passive_1/88,head,passive_1,88,88,Some investigator isn't , by a mother of Gary.,nominated,lied,Some investigator isn't nominated by a mother of Gary.,Some investigator isn't lied by a mother of Gary.,-66.19967544078827,-10.367496490478516,-34.1231529712677,-3.430504560470581,10,1,-65.8703442811966,-11.023746490478516,-33.137571811676025,-5.178587436676025,10,1,-0.3293311595916748,0.65625,-0.9855811595916748,1.7480828762054443,0
head/passive_1/89,head,passive_1,89,89,Those taxpayers aren't , by Martha.,staged,remained,Those taxpayers aren't staged by Martha.,Those taxpayers aren't remained by Martha.,-49.41378313302994,-14.811309814453125,-18.87056279182434,-3.2879345417022705,7,1,-54.714137852191925,-17.248809814453125,-21.733417510986328,-6.412656307220459,7,1,5.300354719161987,2.4375,2.8628547191619873,3.1247217655181885,1
head/passive_1/90,head,passive_1,90,90,That jacket isn't , by Thomas.,updated,proceeded,That jacket isn't updated by Thomas.,That jacket isn't proceeded by Thomas.,-45.32097191363573,-10.106460571289062,-17.497775554656982,-4.99063777923584,7,1,-50.08943171054125,-18.059585571289062,-14.3131103515625,-1.3308143615722656,7,1,4.768459796905518,7.953125,-3.1846652030944824,-3.659823417663574,1
head/passive_1/91,head,passive_1,91,91,The burner is , by every social.,attended,proceeded,The burner is attended by every social.,The burner is proceeded by every social.,-48.484726935625076,-9.619012832641602,-24.169026881456375,-0.4170065224170685,7,1,-56.68319749832153,-12.806512832641602,-29.179997444152832,-1.3854165077209473,7,1,8.198470562696457,3.1875,5.010970562696457,0.9684099853038788,1
head/passive_1/92,head,passive_1,92,92,Some heirs were , by some reaching.,conceived,remarked,Some heirs were conceived by some reaching.,Some heirs were remarked by some reaching.,-50.582600831985474,-7.859622001647949,-26.84019684791565,-2.157515287399292,7,1,-55.26781344413757,-12.01587200164795,-27.36915946006775,-3.1233632564544678,7,1,4.6852126121521,4.15625,0.5289626121520996,0.9658479690551758,1
head/passive_1/93,head,passive_1,93,93,Some artists weren't , by a substitute.,invested,struggled,Some artists weren't invested by a substitute.,Some artists weren't struggled by a substitute.,-52.33052322268486,-10.001457214355469,-25.172744750976562,-5.59187126159668,8,1,-55.755634516477585,-15.989738464355469,-22.609574794769287,-4.008800506591797,8,1,3.4251112937927246,5.98828125,-2.5631699562072754,-1.5830707550048828,1
head/passive_1/94,head,passive_1,94,94,All murderers were , by this granddaughter of the foreigners.,launched,reacted,All murderers were launched by this granddaughter of the foreigners.,All murderers were reacted by this granddaughter of the foreigners.,-64.76739630056545,-10.432291984558105,-37.32635450363159,-2.618962287902832,13,1,-67.83849844289944,-14.229166984558105,-36.600581645965576,-2.0847043991088867,13,1,3.0711021423339844,3.796875,-0.7257728576660156,-0.5342578887939453,1
head/passive_1/95,head,passive_1,95,95,The technicians weren't , by every savage.,surpassed,struggled,The technicians weren't surpassed by every savage.,The technicians weren't struggled by every savage.,-61.25392669439316,-16.673370361328125,-25.059314846992493,-1.187799096107483,8,1,-62.497065126895905,-17.144073486328125,-25.83175015449524,-4.10115909576416,8,1,1.2431384325027466,0.470703125,0.7724353075027466,2.9133599996566772,1
head/passive_1/96,head,passive_1,96,96,Some expo isn't , by Dan.,attracted,responded,Some expo isn't attracted by Dan.,Some expo isn't responded by Dan.,-55.59490206837654,-11.424461364746094,-18.202486991882324,-2.8067150115966797,8,1,-56.282029420137405,-12.955711364746094,-17.35836434364319,-3.7544946670532227,8,1,0.6871273517608643,1.53125,-0.8441226482391357,0.947779655456543,1
head/passive_1/97,head,passive_1,97,97,That pepper wasn't , by William.,punished,emerged,That pepper wasn't punished by William.,That pepper wasn't emerged by William.,-47.024734035134315,-11.186694145202637,-16.123263835906982,-3.301015853881836,7,1,-50.54717780649662,-14.733569145202637,-16.098832607269287,-4.226829528808594,7,1,3.5224437713623047,3.546875,-0.024431228637695312,0.9258136749267578,1
head/passive_1/98,head,passive_1,98,98,The secular is , by Brenda.,inspected,remained,The secular is inspected by Brenda.,The secular is remained by Brenda.,-50.524597465991974,-13.999401092529297,-19.055677711963654,-1.7388076782226562,7,1,-51.842979311943054,-13.140026092529297,-21.233434557914734,-4.825570106506348,7,1,1.3183818459510803,-0.859375,2.1777568459510803,3.0867624282836914,1
head/passive_1/99,head,passive_1,99,99,Masters were , by most delegates.,cultivated,reacted,Masters were cultivated by most delegates.,Masters were reacted by most delegates.,-47.5241562128067,-9.797327995300293,-22.73549997806549,-2.3948612213134766,7,1,-47.59132635593414,-12.906702995300293,-19.693295121192932,-2.3041186332702637,7,1,0.0671701431274414,3.109375,-3.0422048568725586,-0.09074258804321289,1
head/passive_1/100,head,passive_1,100,100,The ex-boyfriend isn't , by some skull.,fined,testified,The ex-boyfriend isn't fined by some skull.,The ex-boyfriend isn't testified by some skull.,-63.974698044359684,-11.486322402954102,-30.331360340118408,-4.682973384857178,11,1,-63.12612817436457,-14.345697402954102,-26.62341547012329,-4.02217960357666,11,1,-0.8485698699951172,2.859375,-3.707944869995117,-0.6607937812805176,0
head/passive_1/101,head,passive_1,101,101,This tribunal wasn't , by every manipulation.,equipped,remained,This tribunal wasn't equipped by every manipulation.,This tribunal wasn't remained by every manipulation.,-58.75561988353729,-6.798814296722412,-30.652960777282715,-6.336869716644287,8,1,-62.17593729496002,-15.78318977355957,-25.088902711868286,-4.07196044921875,8,1,3.4203174114227295,8.984375476837158,-5.564058065414429,-2.264909267425537,1
head/passive_1/102,head,passive_1,102,102,Many founders aren't , by this paragraph.,lasted,emerged,Many founders aren't lasted by this paragraph.,Many founders aren't emerged by this paragraph.,-56.45530915260315,-15.835352897644043,-22.72301423549652,-5.970749378204346,8,1,-55.36795711517334,-15.343165397644043,-22.12784969806671,-4.423762798309326,8,1,-1.0873520374298096,-0.4921875,-0.5951645374298096,-1.5469865798950195,0
head/passive_1/103,head,passive_1,103,103,This demand wasn't , by every pretend.,forbidden,remained,This demand wasn't forbidden by every pretend.,This demand wasn't remained by every pretend.,-61.78386789560318,-11.750221252441406,-31.465712785720825,-1.8910181522369385,8,1,-61.727977097034454,-14.804908752441406,-28.3551344871521,-4.393495559692383,8,1,-0.055890798568725586,3.0546875,-3.1105782985687256,2.5024774074554443,0
head/passive_1/104,head,passive_1,104,104,Settlers were , by the maker.,proclaimed,laughed,Settlers were proclaimed by the maker.,Settlers were laughed by the maker.,-47.976192116737366,-10.467594146728516,-21.797557473182678,-2.8045690059661865,8,1,-51.71669292449951,-10.998844146728516,-25.006808280944824,-5.7415852546691895,8,1,3.740500807762146,0.53125,3.209250807762146,2.937016248703003,1
head/passive_1/105,head,passive_1,105,105,Most converts are , by that contingent.,packed,reacted,Most converts are packed by that contingent.,Most converts are reacted by that contingent.,-50.19682741165161,-11.21753978729248,-26.12478733062744,-5.7200517654418945,7,1,-49.587461709976196,-12.76441478729248,-23.968546628952026,-2.2527153491973877,7,1,-0.609365701675415,1.546875,-2.156240701675415,-3.467336416244507,0
head/passive_1/106,head,passive_1,106,106,Those packers weren't , by Wayne.,standardized,screamed,Those packers weren't standardized by Wayne.,Those packers weren't screamed by Wayne.,-54.99149362742901,-12.78847885131836,-20.77350640296936,-4.502087116241455,8,1,-53.10609070956707,-13.63222885131836,-18.044353485107422,-3.8988852500915527,8,1,-1.8854029178619385,0.84375,-2.7291529178619385,-0.6032018661499023,0
head/passive_1/107,head,passive_1,107,107,Every economist is , by the attorney.,tagged,responded,Every economist is tagged by the attorney.,Every economist is responded by the attorney.,-47.720871567726135,-12.383678436279297,-20.272923588752747,-2.4431304931640625,7,1,-46.64179313182831,-15.071178436279297,-16.50634515285492,-2.8431901931762695,7,1,-1.0790784358978271,2.6875,-3.766578435897827,0.40005970001220703,0
